dates,royalties,spotify_m_listeners,spotify_followers,youtube_subscribers,youtube_views,instagram_followers,twitter_followers
3/15/2022,39.50949816,1576,4570,149,68656,41240,1477
3/16/2022,39.50949816,1578,4570,149,68662,41247,1477
3/17/2022,39.50949816,1595,4570,149,68672,41249,1478
3/18/2022,39.50949816,1585,4572,149,68682,41250,1479
3/19/2022,39.50949816,1563,4572,149,68714,41310,1479
3/20/2022,39.50949816,1566,4571,149,68722,41307,1479
3/21/2022,39.50949816,1558,4571,149,68732,41321,1479
3/22/2022,39.50949816,1546,4571,149,68754,41341,1479
3/23/2022,39.50949816,1540,4571,149,68763,41357,1479
3/24/2022,39.50949816,1536,4573,149,68771,41356,1479
3/25/2022,39.50949816,1527,4573,149,68780,41357,1479
3/26/2022,39.50949816,1554,4574,149,68789,41358,1479
3/27/2022,39.50949816,1551,4578,149,68785,41359,1479
3/28/2022,39.50949816,1543,4583,149,68799,41350,1479
3/29/2022,39.50949816,1536,4584,149,68810,41341,1479
3/30/2022,39.50949816,1472,4584,149,68813,41341,1479
3/31/2022,39.54302574,1422,4584,149,68828,41337,1479
4/1/2022,30.59219313,1403,4584,149,68837,41341,1480
4/2/2022,30.59219313,1397,4584,149,68845,41333,1480
4/3/2022,30.59219313,1401,4585,149,68854,41325,1480
4/4/2022,30.59219313,1373,4585,149,68878,41317,1479
4/5/2022,30.59219313,1358,4585,149,68881,41313,1479
4/6/2022,30.59219313,1342,4585,149,68891,41309,1480
4/7/2022,30.59219313,1339,4585,149,68893,41305,1481
4/8/2022,30.59219313,1340,4585,149,68900,41315,1481
4/9/2022,30.59219313,1351,4587,149,68911,41311,1481
4/10/2022,30.59219313,1346,4587,149,68916,41306,1481
4/11/2022,30.59219313,1349,4588,149,68925,41304,1481
4/12/2022,30.59219313,1344,4590,149,68932,41303,1481
4/13/2022,30.59219313,1333,4590,149,68940,41301,1481
4/14/2022,30.59219313,1316,4592,149,68948,41300,1482
4/15/2022,30.59219313,1305,4592,149,68956,41298,1482
4/16/2022,30.59219313,1322,4592,149,68970,41297,1483
4/17/2022,30.59219313,1311,4592,149,68977,41295,1482
4/18/2022,30.59219313,1311,4594,149,68992,41294,1484
4/19/2022,30.59219313,1319,4595,149,68993,41319,1488
4/20/2022,30.59219313,1314,4596,149,69002,41344,1488
4/21/2022,30.59219313,1303,4596,149,69017,41369,1499
4/22/2022,30.59219313,1288,4596,149,69022,41394,1500
4/23/2022,30.59219313,1269,4598,149,69038,41419,1500
4/24/2022,30.59219313,1259,4599,149,69046,41440,1500
4/25/2022,30.59219313,1243,4599,149,69053,41461,1501
4/26/2022,30.59219313,1242,4602,149,69058,41482,1500
4/27/2022,30.59219313,1228,4603,149,69062,41503,1500
4/28/2022,30.59219313,1226,4604,149,69072,41524,1501
4/29/2022,30.59219313,1225,4606,149,69078,41545,1499
4/30/2022,30.59352643,1225,4606,149,69084,41566,1500
5/1/2022,26.31517008,1228,4607,149,69093,41587,1498
5/2/2022,26.29886565,1216,4608,149,69098,41608,1498
5/3/2022,26.29886565,1214,4610,149,69106,41628,1500
5/4/2022,26.29886565,1216,4610,149,69114,41649,1499
5/5/2022,26.29886565,1221,4610,150,69120,41670,1497
5/6/2022,26.29886565,1210,4610,150,69122,41691,1497
5/7/2022,26.29886565,1201,4611,150,69126,41712,1496
5/8/2022,26.29886565,1193,4611,150,69130,41733,1496
5/9/2022,26.29886565,1188,4611,150,69134,41754,1497
5/10/2022,26.29886565,1200,4612,150,69140,41775,1497
5/11/2022,26.29886565,1199,4612,150,69147,41796,1497
5/12/2022,26.29886565,1187,4612,150,69167,41797,1497
5/13/2022,26.29886565,1203,4612,150,69176,41798,1497
5/14/2022,26.29886565,1193,4612,150,69178,41799,1497
5/15/2022,26.29886565,1204,4612,150,69185,41800,1497
5/16/2022,26.29886565,1209,4612,150,69197,41801,1496
5/17/2022,26.29886565,1207,4612,150,69204,41809,1496
5/18/2022,26.29886565,1219,4613,150,69215,41817,1496
5/19/2022,26.29886565,1222,4615,150,69224,41825,1496
5/20/2022,26.29886565,1232,4615,150,69228,41833,1496
5/21/2022,26.29886565,1230,4615,150,69230,41840,1496
5/22/2022,26.29886565,1233,4615,150,69234,41848,1496
5/23/2022,26.29886565,1252,4615,150,69237,41856,1497
5/24/2022,26.29886565,1252,4615,150,69251,41864,1497
5/25/2022,26.29886565,1241,4615,150,69253,41872,1497
5/26/2022,26.29886565,1240,4615,150,69255,41872,1497
5/27/2022,26.29886565,1238,4615,150,69260,41871,1497
5/28/2022,26.29886565,1239,4614,150,69276,41871,1497
5/29/2022,26.29886565,1228,4614,150,69292,41870,1497
5/30/2022,26.29886565,1237,4615,150,69311,41825,1497
5/31/2022,25.9768504,1236,4615,150,69326,41844,1497
6/1/2022,22.24592982,1241,4615,150,69333,41849,1497
6/2/2022,22.22872603,1240,4615,150,69343,41854,1497
6/3/2022,22.22872603,1245,4615,150,69346,41858,1498
6/4/2022,22.22872603,1226,4615,150,69349,41863,1498
6/5/2022,22.22872603,1237,4615,150,69352,41873,1498
6/6/2022,22.22872603,1221,4616,150,69354,41882,1498
6/7/2022,22.22872603,1226,4617,150,69360,41895,1497
6/8/2022,22.22872603,1224,4617,150,69370,41909,1497
6/9/2022,22.22872603,1232,4617,150,69374,41922,1497
6/10/2022,22.22872603,1230,4617,150,69376,41921,1497
6/11/2022,22.22872603,1227,4617,150,69379,41920,1497
6/12/2022,22.22872603,1226,4619,150,69384,41919,1497
6/13/2022,22.22872603,1220,4620,150,69390,41933,1497
6/14/2022,22.22872603,1214,4620,150,69401,41964,1496
6/15/2022,22.22872603,1218,4620,150,69405,41971,1497
6/16/2022,22.22872603,1214,4620,150,69411,41978,1497
6/17/2022,22.22872603,1221,4622,150,69418,41986,1496
6/18/2022,22.22872603,1229,4622,150,69422,41993,1496
6/19/2022,22.22872603,1212,4622,151,69427,42000,1496
6/20/2022,22.22872603,1204,4623,151,69433,42007,1496
6/21/2022,22.22872603,1200,4623,152,69438,42015,1496
6/22/2022,22.22872603,1206,4624,154,69469,42022,1496
6/23/2022,22.22872603,1190,4624,154,69500,42029,1497
6/24/2022,22.22872603,1180,4625,154,69530,42036,1497
6/25/2022,22.22872603,1170,4625,154,69564,42043,1497
6/26/2022,22.22872603,1176,4628,154,69597,42051,1497
6/27/2022,22.22872603,1162,4628,154,69617,42058,1497
6/28/2022,22.22872603,1151,4630,154,69621,42065,1496
6/29/2022,22.22872603,1141,4631,154,69626,42070,1496
6/30/2022,22.22430336,1141,4632,154,69631,42075,1497
7/1/2022,19.12720926,1139,4633,154,69636,42079,1496
7/2/2022,19.12720926,1144,4633,154,69640,42084,1495
7/3/2022,19.12720926,1124,4633,154,69642,42089,1495
7/4/2022,19.12720926,1143,4633,154,69647,42094,1495
7/5/2022,19.12720926,1138,4636,155,69654,42099,1495
7/6/2022,19.12720926,1131,4637,155,69657,42103,1495
7/7/2022,19.12720926,1135,4637,155,69662,42108,1495
7/8/2022,19.12720926,1147,4637,155,69665,42113,1495
7/9/2022,19.12720926,1148,4636,155,69667,42112,1496
7/10/2022,19.12720926,1133,4637,155,69669,42112,1496
7/11/2022,19.12720926,1129,4637,155,69677,42111,1495
7/12/2022,19.12720926,1123,4639,155,69682,42111,1493
7/13/2022,19.12720926,1123,4639,155,69682,42110,1493
7/14/2022,19.12720926,1115,4639,155,69682,42110,1493
7/15/2022,19.12720926,1112,4640,157,69683,42109,1493
7/16/2022,19.12720926,1109,4641,157,69693,42112,1493
7/17/2022,19.12720926,1119,4641,157,69704,42115,1492
7/18/2022,19.12720926,1119,4641,157,69713,42118,1491
7/19/2022,19.12720926,1130,4644,157,69721,42121,1490
7/20/2022,19.12720926,1120,4645,157,69725,42124,1490
7/21/2022,19.12720926,1127,4646,157,69729,42126,1490
7/22/2022,19.12720926,1130,4647,157,69731,42129,1490
7/23/2022,19.12720926,1131,4648,157,69738,42132,1491
7/24/2022,19.12720926,1131,4647,157,69741,42135,1491
7/25/2022,19.12720926,1146,4649,157,69744,42138,1491
7/26/2022,19.12720926,1147,4649,157,69749,42141,1491
7/27/2022,19.12720926,1141,4649,157,69752,42141,1491
7/28/2022,19.12720926,1134,4650,157,69756,42142,1490
7/29/2022,19.12720926,1144,4650,157,69759,42142,1490
7/30/2022,19.12913234,1155,4649,157,69763,42142,1490
7/31/2022,19.12913234,1160,4650,157,69766,42144,1491
8/1/2022,18.82477552,1147,4650,157,69774,42145,1491
8/2/2022,18.82477552,1144,4651,157,69776,42147,1491
8/3/2022,18.82477552,1128,4651,157,69780,42149,1491
8/4/2022,18.82477552,1135,4652,157,69783,42155,1491
8/5/2022,18.82477552,1125,4652,157,69787,42161,1490
8/6/2022,18.82477552,1120,4652,157,69791,42167,1489
8/7/2022,18.82477552,1130,4654,157,69794,42174,1489
8/8/2022,18.82477552,1139,4654,158,69798,42180,1490
8/9/2022,18.82477552,1142,4653,158,69801,42186,1490
8/10/2022,18.82477552,1144,4654,158,69811,42192,1490
8/11/2022,18.82477552,1142,4654,158,69816,42192,1490
8/12/2022,18.82477552,1150,4654,158,69820,42192,1490
8/13/2022,18.82477552,1152,4655,158,69833,42192,1491
8/14/2022,18.82477552,1152,4656,158,69846,42193,1490
8/15/2022,18.82477552,1145,4656,158,69850,42193,1491
8/16/2022,18.82477552,1149,4658,158,69853,42193,1490
8/17/2022,18.82477552,1160,4659,158,69858,42193,1490
8/18/2022,18.82477552,1159,4659,158,69866,42193,1490
8/19/2022,18.82477552,1161,4659,158,69868,42193,1491
8/20/2022,18.82477552,1158,4660,158,69874,42193,1491
8/21/2022,18.82477552,1158,4660,158,69878,42193,1490
8/22/2022,18.82477552,1132,4659,158,69889,42194,1490
8/23/2022,18.82477552,1136,4660,158,69892,42194,1490
8/24/2022,18.82477552,1137,4661,158,69895,42194,1490
8/25/2022,18.82477552,1132,4660,158,69896,42194,1490
8/26/2022,18.82477552,1119,4659,158,69905,42194,1490
8/27/2022,18.82477552,1107,4658,158,69908,42194,1490
8/28/2022,18.82477552,1099,4659,158,69911,42184,1490
8/29/2022,18.82477552,1103,4659,158,69914,42181,1490
8/30/2022,18.82477552,1099,4661,158,69917,42181,1490
8/31/2022,18.82477552,1108,4661,158,69921,42173,1489
9/1/2022,18.29054723,1102,4661,158,69925,42173,1489
9/2/2022,18.29054723,1107,4659,158,69932,42162,1489
9/3/2022,18.29054723,1108,4660,158,69939,42153,1489
9/4/2022,18.29054723,1106,4660,158,69943,42150,1489
9/5/2022,18.29054723,1084,4649,158,69945,42150,1489
9/6/2022,18.29054723,1077,4652,158,69949,42131,1488
9/7/2022,18.29054723,1082,4653,158,69954,42121,1488
9/8/2022,18.29054723,1086,4655,158,69956,42125,1488
9/9/2022,18.29054723,1086,4655,158,69965,42120,1488
9/10/2022,18.29054723,1088,4656,159,69966,42120,1488
9/11/2022,18.29054723,1080,4656,159,69976,42114,1488
9/12/2022,18.29054723,1084,4656,159,69980,42110,1488
9/13/2022,18.29054723,1074,4658,159,69981,42113,1488
9/14/2022,18.29054723,1070,4658,160,70003,42113,1488
9/15/2022,18.29054723,1055,4659,160,70030,42107,1488
9/16/2022,18.29054723,1054,4659,160,70036,42107,1487
9/17/2022,18.29054723,1058,4659,160,70040,42104,1487
9/18/2022,18.29054723,1073,4659,160,70044,42103,1487
9/19/2022,18.29054723,1071,4659,160,70050,42101,1486
9/20/2022,18.29054723,1070,4660,160,70057,42100,1486
9/21/2022,18.29054723,1069,4660,160,70060,42101,1485
9/22/2022,18.29054723,1058,4659,160,70066,42091,1485
9/23/2022,18.29054723,1061,4659,160,70096,42091,1485
9/24/2022,18.29054723,1059,4661,225,70102,42091,1484
9/25/2022,18.37893285,1062,4663,350,71506,42087,1484
9/26/2022,18.37893285,1059,4663,448,74361,42082,1484
9/27/2022,18.37893285,1062,4663,523,77633,42088,1483
9/28/2022,18.37893285,1070,4663,580,81582,42088,1480
9/29/2022,18.37893285,1067,4663,637,82913,42090,1480
9/30/2022,18.37825571,1057,4664,695,84245,42090,1480
10/1/2022,10.57635669,1059,4665,752,85576,42055,1480
10/2/2022,10.57635669,1048,4667,781,86035,42084,1480
10/3/2022,10.57635669,1063,4667,783,85836,42084,1480
10/4/2022,10.57635669,1061,4667,783,85847,42050,1481
10/5/2022,10.57635669,1058,4669,783,85851,42052,1483
10/6/2022,10.57635669,1055,4669,783,85858,42052,1483
10/7/2022,10.57635669,1058,4669,783,85865,42030,1482
10/8/2022,10.57635669,1050,4669,784,85861,42030,1482
10/9/2022,10.57635669,1041,4671,784,85871,42035,1482
10/10/2022,10.57635669,1017,4671,784,85877,42035,1483
10/11/2022,10.57635669,1016,4672,875,85878,42035,1483
10/12/2022,10.57635669,1021,4672,978,90897,42037,1483
10/13/2022,10.57635669,1036,4673,1070,96160,42038,1483
10/14/2022,10.57635669,1036,4674,1090,96257,42040,1484
10/15/2022,10.57635669,1018,4674,1090,96299,42042,1484
10/16/2022,10.57635669,1006,4675,1090,96298,42043,1485
10/17/2022,10.57635669,1012,4675,1090,96301,42045,1484
10/18/2022,10.57635669,1006,4674,1090,96304,42046,1483
10/19/2022,10.57635669,1007,4674,1090,96310,42048,1483
10/20/2022,10.57635669,998,4675,1030,96313,42050,1483
10/21/2022,10.57635669,996,4678,1030,96314,42051,1483
10/22/2022,10.57635669,989,4679,1000,95692,42053,1483
10/23/2022,10.57635669,1005,4678,1000,95524,42055,1483
10/24/2022,10.57635669,1004,4679,1000,95527,42056,1483
10/25/2022,10.57635669,998,4679,1000,95533,42058,1483
10/26/2022,10.48797107,990,4678,1000,95538,42059,1483
10/27/2022,10.48797107,997,4678,1000,95541,42061,1483
10/28/2022,10.48797107,1004,4678,1000,95544,42061,1483
10/29/2022,10.48797107,1006,4679,1000,95545,42061,1482
10/30/2022,10.48797107,996,4680,1000,95547,42062,1483
10/31/2022,10.48797107,999,4681,1000,95548,42063,1485
11/1/2022,10.32330911,1006,4682,1000,95551,42064,1484
11/2/2022,10.32330911,1011,4683,1000,95552,42065,1485
11/3/2022,10.32330911,1002,4683,1000,95558,42066,1485
11/4/2022,10.32330911,993,4686,1000,95560,42067,1484
11/5/2022,10.32330911,997,4686,1000,95564,42068,1484
11/6/2022,10.32330911,1002,4687,1000,95567,42069,1485
11/7/2022,10.32330911,1006,4687,1000,95571,42070,1484
11/8/2022,10.32330911,1010,4687,1000,95572,42072,1481
11/9/2022,10.32330911,992,4687,1000,95573,42073,1481
11/10/2022,10.32330911,984,4688,1000,95575,42074,1482
11/11/2022,10.32330911,1005,4688,1000,95583,42075,1480
11/12/2022,10.32330911,1007,4687,1000,95583,42076,1480
11/13/2022,10.32330911,1006,4689,1000,95596,42077,1480
11/14/2022,10.32330911,1004,4691,1000,95612,42078,1481
11/15/2022,10.32330911,1005,4691,1000,95617,42079,1480
11/16/2022,10.32330911,1011,4691,1000,95620,42080,1480
11/17/2022,10.32330911,1018,4691,1000,95629,42081,1481
11/18/2022,10.32330911,1015,4691,1000,95637,42082,1481
11/19/2022,10.32330911,1018,4690,1000,95643,42082,1480
11/20/2022,10.32330911,1005,4692,1000,95659,42082,1480
11/21/2022,10.32330911,1000,4691,1000,95670,42088,1478
11/22/2022,10.32330911,997,4690,1000,95682,42093,1478
11/23/2022,10.32330911,1005,4691,1000,95687,42099,1477
11/24/2022,10.32330911,1030,4691,1000,95706,42104,1478
11/25/2022,10.32330911,1033,4691,1000,95724,42110,1477
11/26/2022,10.32330911,1029,4694,1000,95731,42115,1477
11/27/2022,10.32330911,1036,4694,1000,95736,42121,1477
11/28/2022,10.32330911,1037,4694,1000,95740,42126,1478
11/29/2022,10.32330911,1043,4694,1000,95744,42132,1479
11/30/2022,10.32330911,1057,4694,1000,95750,42137,1479
12/1/2022,5.410095003,1072,4693,1000,95759,42137,1479
12/2/2022,5.410095003,1078,4693,1000,95767,42137,1479
12/3/2022,5.410095003,1084,4697,1000,95784,42137,1480
12/4/2022,5.410095003,1090,4697,1000,95799,42139,1481
12/5/2022,5.410095003,1095,4698,1000,95807,42142,1479
12/6/2022,5.410095003,1101,4701,1000,95813,42144,1479
12/7/2022,5.410095003,1107,4703,1000,95820,42146,1479
12/8/2022,5.410095003,1113,4706,1000,95827,42149,1481
12/9/2022,5.410095003,1104,4710,1000,95830,42151,1481
12/10/2022,5.410095003,1094,4714,1000,95833,42153,1480
12/11/2022,5.410095003,1122,4716,1000,95839,42156,1482
12/12/2022,5.410095003,1117,4718,1000,95843,42158,1481
12/13/2022,5.410095003,1136,4720,1000,95848,42160,1462
12/14/2022,5.410095003,1140,4720,1000,95851,42163,1481
12/15/2022,5.410095003,1129,4720,1000,95855,42165,1481
12/16/2022,5.410095003,1122,4723,1000,95871,42167,1480
12/17/2022,5.410095003,1117,4724,1000,95873,42170,1480
12/18/2022,5.410095003,1127,4725,1000,95874,42172,1481
12/19/2022,5.410095003,1119,4725,1000,95879,42174,1481
12/20/2022,5.410095003,1117,4728,1000,95882,42177,1481
12/21/2022,5.410095003,1121,4729,1000,95890,42179,1481
12/22/2022,5.410095003,1117,4729,1000,95895,42179,1481
12/23/2022,5.410095003,1118,4729,1000,95904,42179,1481
12/24/2022,5.410095003,1126,4728,1000,95907,42179,1482
12/25/2022,5.410095003,1134,4729,1000,95914,42182,1482
12/26/2022,5.410095003,1128,4731,1000,95915,42185,1483
12/27/2022,5.410095003,1141,4734,1000,95919,42188,1482
12/28/2022,5.410095003,1132,4738,1000,95921,42191,1482
12/29/2022,5.410095003,1135,4740,1000,95925,42193,1482
12/30/2022,5.410095003,1145,4740,1000,95927,42196,1484
12/31/2022,5.412983977,1144,4742,1000,95932,42199,1484
